jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|sensorParams|encoders|timestamp_weekend:radius,  modelParams|sensorParams|encoders|hourly_traffic_count:n,  modelParams|clParams|alpha,  modelParams|tpParams|minThreshold,  modelParams|tpParams|activationThreshold,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius,  modelParams|tpParams|pamLength,  modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius,  modelParams|sensorParams|encoders|_classifierInput|n,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=hourly_traffic_count,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=hourly_traffic_count, 
1192,  151620,  completed,  killed,  2014-08-12 14:07:18,  2014-08-12 14:08:15,  57,  modelParams|sensorParams|encoders|hourly_traffic_count:n_52.modelParams|clParams|alpha_0.00633016050341.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_30.modelParams|spParams|synPermInactiveDec_0.0874712946236,  4400,  None,  52,  0.00633016050341,  12,  13,  None,  1,  None,  30,  0.0874712946236,  12.785008557,  28.5080575221, 
1192,  151621,  completed,  eof,  2014-08-12 14:07:25,  2014-08-12 14:09:14,  109,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.4114977294.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4808,  None,  521,  0.1,  12,  16,  5.4114977294,  5,  None,  521,  0.0003,  11.795,  26.1020624945, 
1192,  151622,  completed,  killed,  2014-08-12 14:07:30,  2014-08-12 14:08:15,  45,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  2400,  1,  521,  0.1,  12,  16,  None,  5,  None,  521,  0.0003,  21.728,  45.0377248984, 
1192,  151623,  completed,  killed,  2014-08-12 14:07:32,  2014-08-12 14:08:15,  43,  modelParams|sensorParams|encoders|hourly_traffic_count:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  3250,  None,  147,  0.025075,  10,  13,  None,  2,  4.75,  151,  0.075075,  16.0096113966,  34.8262157856, 
1192,  151624,  completed,  killed,  2014-08-12 14:07:37,  2014-08-12 14:08:15,  38,  modelParams|sensorParams|encoders|hourly_traffic_count:n_52.modelParams|clParams|alpha_0.00623543700976.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_30.modelParams|spParams|synPermInactiveDec_0.0876061713602,  3300,  None,  52,  0.00623543700976,  12,  14,  None,  1,  None,  30,  0.0876061713602,  12.4202882942,  27.2130064947, 
1192,  151625,  completed,  killed,  2014-08-12 14:07:43,  2014-08-12 14:08:15,  32,  modelParams|sensorParams|encoders|hourly_traffic_count:n_51.modelParams|clParams|alpha_0.00607604826456.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_30.modelParams|spParams|synPermInactiveDec_0.0877662634249,  3000,  None,  51,  0.00607604826456,  12,  14,  None,  1,  None,  30,  0.0877662634249,  13.2687419563,  27.816485936, 
1192,  151626,  completed,  eof,  2014-08-12 14:07:45,  2014-08-12 14:08:38,  53,  modelParams|sensorParams|encoders|hourly_traffic_count:n_147.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.32063851778.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4808,  None,  147,  0.025075,  10,  13,  4.32063851778,  2,  None,  151,  0.075075,  9.96935999202,  22.0619633354, 
1192,  151627,  completed,  killed,  2014-08-12 14:07:54,  2014-08-12 14:08:15,  21,  modelParams|sensorParams|encoders|hourly_traffic_count:n_51.modelParams|clParams|alpha_0.00611679218657.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|_classifierInput|n_29.modelParams|spParams|synPermInactiveDec_0.0877845036915,  2100,  None,  51,  0.00611679218657,  12,  14,  None,  1,  None,  29,  0.0877845036915,  14.2149185893,  29.9602044205, 
1192,  151628,  completed,  killed,  2014-08-12 14:08:15,  2014-08-12 14:08:16,  1,  modelParams|sensorParams|encoders|timestamp_weekend:radius_1.modelParams|sensorParams|encoders|hourly_traffic_count:n_147.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  50,  1,  147,  0.025075,  10,  13,  None,  2,  None,  151,  0.075075,  28.0256734694,  66.6306647259, 
1192,  151629,  completed,  eof,  2014-08-12 14:08:15,  2014-08-12 14:09:26,  71,  modelParams|sensorParams|encoders|hourly_traffic_count:n_396.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.47183016338.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4808,  None,  396,  0.075025,  11,  15,  5.47183016338,  4,  None,  398,  0.025225,  11.539,  25.535540409, 
1192,  151638,  completed,  eof,  2014-08-12 14:08:15,  2014-08-12 14:09:19,  64,  modelParams|sensorParams|encoders|hourly_traffic_count:n_296.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.08550441358.modelParams|clParams|alpha_0.055045.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_299.modelParams|spParams|synPermInactiveDec_0.055135,  4808,  None,  296,  0.055045,  11,  14,  5.08550441358,  3,  None,  299,  0.055135,  11.013,  24.3715145614, 
1192,  151642,  completed,  eof,  2014-08-12 14:08:15,  2014-08-12 14:09:15,  60,  modelParams|sensorParams|encoders|hourly_traffic_count:n_200.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.08550441358.modelParams|clParams|alpha_0.0585754557587.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_221.modelParams|spParams|synPermInactiveDec_0.0442688668768,  4808,  None,  200,  0.0585754557587,  11,  13,  5.08550441358,  3,  None,  221,  0.0442688668768,  10.518,  23.2760909976, 
1192,  151644,  completed,  eof,  2014-08-12 14:08:16,  2014-08-12 14:09:12,  56,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.94175441358.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4808,  None,  None,  0.05005,  11,  14,  4.94175441358,  3,  3.5,  275,  0.05015,  11.437,  25.3098167655, 
1192,  151674,  completed,  eof,  2014-08-12 14:08:16,  2014-08-12 14:08:53,  37,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.94175441358.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4808,  None,  None,  0.0001,  9,  12,  4.94175441358,  1,  1.0,  28,  0.1,  19.8204083231,  43.8621056986, 
1192,  151695,  completed,  eof,  2014-08-12 14:08:16,  2014-08-12 14:09:12,  56,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.94175441358.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4808,  None,  None,  0.1,  12,  16,  4.94175441358,  5,  6.0,  521,  0.0003,  9.932,  21.9792865362, 
1192,  151716,  completed,  eof,  2014-08-12 14:08:16,  2014-08-12 14:08:57,  41,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.79175441358.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4808,  None,  None,  0.025075,  10,  13,  3.79175441358,  2,  4.75,  151,  0.075075,  10.1637149397,  22.4920663444, 
1192,  151727,  completed,  eof,  2014-08-12 14:08:16,  2014-08-12 14:09:17,  61,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.94175441358.modelParams|clParams|alpha_0.075025.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_2.25.modelParams|sensorParams|encoders|_classifierInput|n_398.modelParams|spParams|synPermInactiveDec_0.025225,  4808,  None,  None,  0.075025,  11,  15,  4.94175441358,  4,  2.25,  398,  0.025225,  11.725,  25.9471541117, 
1192,  151728,  completed,  eof,  2014-08-12 14:08:38,  2014-08-12 14:09:26,  48,  modelParams|sensorParams|encoders|hourly_traffic_count:n_122.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.30910954383.modelParams|clParams|alpha_0.02008.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_127.modelParams|spParams|synPermInactiveDec_0.07009,  4808,  None,  122,  0.02008,  10,  13,  4.30910954383,  2,  None,  127,  0.07009,  10.4365110397,  23.0957578112, 
1192,  151729,  completed,  eof,  2014-08-12 14:08:53,  2014-08-12 14:09:31,  38,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.08550441358.modelParams|clParams|alpha_0.005095.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.modelParams|sensorParams|encoders|_classifierInput|n_53.modelParams|spParams|synPermInactiveDec_0.095015,  4808,  None,  None,  0.005095,  9,  12,  5.08550441358,  1,  1,  53,  0.095015,  14.9161910715,  33.0091862253, 
1192,  151730,  completed,  eof,  2014-08-12 14:08:57,  2014-08-12 14:09:39,  42,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.64800441358.modelParams|clParams|alpha_0.03007.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.5.modelParams|sensorParams|encoders|_classifierInput|n_176.modelParams|spParams|synPermInactiveDec_0.07009,  4808,  None,  None,  0.03007,  10,  13,  3.64800441358,  2,  4.5,  176,  0.07009,  10.8399166689,  23.9884851486, 
1192,  151731,  completed,  eof,  2014-08-12 14:09:12,  2014-08-12 14:09:55,  43,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.15399946618.modelParams|clParams|alpha_0.0328351247259.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.00267764405.modelParams|sensorParams|encoders|_classifierInput|n_190.modelParams|spParams|synPermInactiveDec_0.0805080665616,  4808,  None,  None,  0.0328351247259,  10,  13,  4.15399946618,  2,  5.00267764405,  190,  0.0805080665616,  11.4849720875,  25.4159778869, 
1192,  151732,  completed,  eof,  2014-08-12 14:09:12,  2014-08-12 14:10:02,  50,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.08550441358.modelParams|clParams|alpha_0.095005.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.modelParams|sensorParams|encoders|_classifierInput|n_496.modelParams|spParams|synPermInactiveDec_0.005285,  4808,  None,  None,  0.095005,  12,  16,  5.08550441358,  5,  6,  496,  0.005285,  10.138,  22.4351597769, 
1192,  151733,  completed,  eof,  2014-08-12 14:09:14,  2014-08-12 14:10:10,  56,  modelParams|sensorParams|encoders|hourly_traffic_count:n_193.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.70259959312.modelParams|clParams|alpha_0.0147843163619.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_220.modelParams|spParams|synPermInactiveDec_0.0814041996848,  4808,  None,  193,  0.0147843163619,  10,  13,  4.70259959312,  2,  None,  220,  0.0814041996848,  10.604,  23.4664070107, 
1192,  151734,  completed,  eof,  2014-08-12 14:09:15,  2014-08-12 14:10:10,  55,  modelParams|sensorParams|encoders|hourly_traffic_count:n_201.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.44125868447.modelParams|clParams|alpha_0.0373260585953.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_207.modelParams|spParams|synPermInactiveDec_0.0616960060129,  4808,  None,  201,  0.0373260585953,  10,  14,  4.44125868447,  2,  None,  207,  0.0616960060129,  10.0774379958,  22.3011374608, 
1192,  151735,  completed,  eof,  2014-08-12 14:09:17,  2014-08-12 14:10:07,  50,  modelParams|sensorParams|encoders|hourly_traffic_count:n_111.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.30469149375.modelParams|clParams|alpha_0.0193024129473.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_116.modelParams|spParams|synPermInactiveDec_0.0690080807046,  4808,  None,  111,  0.0193024129473,  10,  14,  4.30469149375,  3,  None,  116,  0.0690080807046,  9.92610197549,  21.9662343443, 
1192,  151736,  completed,  eof,  2014-08-12 14:09:19,  2014-08-12 14:10:18,  59,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.08550441358.modelParams|clParams|alpha_0.0922398752741.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.modelParams|sensorParams|encoders|_classifierInput|n_481.modelParams|spParams|synPermInactiveDec_0.0003,  4808,  None,  None,  0.0922398752741,  11,  16,  5.08550441358,  5,  6,  481,  0.0003,  11.152,  24.67911835, 
1192,  151737,  completed,  eof,  2014-08-12 14:09:26,  2014-08-12 14:10:19,  53,  modelParams|sensorParams|encoders|hourly_traffic_count:n_176.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.40855513801.modelParams|clParams|alpha_0.0228386091733.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_170.modelParams|spParams|synPermInactiveDec_0.0753587358571,  4808,  None,  176,  0.0228386091733,  10,  13,  4.40855513801,  2,  None,  170,  0.0753587358571,  10.0097396072,  22.1513224909, 
1192,  151738,  completed,  eof,  2014-08-12 14:09:26,  2014-08-12 14:10:21,  55,  modelParams|sensorParams|encoders|hourly_traffic_count:n_170.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.72436244957.modelParams|clParams|alpha_0.0165495442413.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_205.modelParams|spParams|synPermInactiveDec_0.0709861331232,  4808,  None,  170,  0.0165495442413,  10,  13,  4.72436244957,  2,  None,  205,  0.0709861331232,  10.1988091952,  22.569729121, 
1192,  151739,  completed,  killed,  2014-08-12 14:09:31,  2014-08-12 14:10:18,  47,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_5.00500379515.modelParams|clParams|alpha_0.0907412760416.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_15.modelParams|tpParams|pamLength_4.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.94821057621.modelParams|sensorParams|encoders|_classifierInput|n_470.modelParams|spParams|synPermInactiveDec_0.0003,  4050,  None,  None,  0.0907412760416,  12,  15,  5.00500379515,  4,  5.94821057621,  470,  0.0003,  9.635,  21.5736324758, 
1192,  151740,  completed,  killed,  2014-08-12 14:09:39,  2014-08-12 14:10:18,  39,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.69795173964.modelParams|clParams|alpha_0.092370023623.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_5.99617912223.modelParams|sensorParams|encoders|_classifierInput|n_480.modelParams|spParams|synPermInactiveDec_0.0003,  3100,  None,  None,  0.092370023623,  12,  16,  4.69795173964,  5,  5.99617912223,  480,  0.0003,  11.337,  24.2549367793, 
1192,  151741,  completed,  killed,  2014-08-12 14:09:55,  2014-08-12 14:10:19,  24,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.80306777759.modelParams|clParams|alpha_0.0921765092778.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.modelParams|sensorParams|encoders|_classifierInput|n_477.modelParams|spParams|synPermInactiveDec_0.0003,  1650,  None,  None,  0.0921765092778,  12,  16,  4.80306777759,  5,  6,  477,  0.0003,  19.858,  43.8763560839, 
1192,  151742,  completed,  eof,  2014-08-12 14:10:02,  2014-08-12 14:10:52,  50,  modelParams|sensorParams|encoders|hourly_traffic_count:n_142.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.31910271119.modelParams|clParams|alpha_0.0255461629473.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_146.modelParams|spParams|synPermInactiveDec_0.0752393307046,  4808,  None,  142,  0.0255461629473,  10,  13,  4.31910271119,  2,  None,  146,  0.0752393307046,  10.3412492694,  22.8849457143, 
1192,  151743,  completed,  killed,  2014-08-12 14:10:07,  2014-08-12 14:10:19,  12,  modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.96706203493.modelParams|clParams|alpha_0.0993346021993.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.modelParams|sensorParams|encoders|_classifierInput|n_517.modelParams|spParams|synPermInactiveDec_0.0003,  900,  None,  None,  0.0993346021993,  12,  16,  4.96706203493,  5,  6,  517,  0.0003,  22.7630700779,  54.0903444083, 
1192,  151744,  completed,  eof,  2014-08-12 14:10:10,  2014-08-12 14:10:47,  37,  modelParams|sensorParams|encoders|hourly_traffic_count:n_45.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.17152163533.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_54.modelParams|spParams|synPermInactiveDec_0.0890612906495,  4808,  None,  45,  0.0001,  10,  14,  4.17152163533,  2,  None,  54,  0.0890612906495,  9.47603079526,  20.9702372206, 
1192,  151745,  completed,  eof,  2014-08-12 14:10:11,  2014-08-12 14:10:59,  48,  modelParams|sensorParams|encoders|hourly_traffic_count:n_109.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.30358698124.modelParams|clParams|alpha_0.0191080161842.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_113.modelParams|spParams|synPermInactiveDec_0.0687376008807,  4808,  None,  109,  0.0191080161842,  10,  14,  4.30358698124,  3,  None,  113,  0.0687376008807,  9.5112166108,  21.0481026175, 
1192,  151746,  completed,  eof,  2014-08-12 14:10:18,  2014-08-12 14:11:08,  50,  modelParams|sensorParams|encoders|hourly_traffic_count:n_128.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.15875019424.modelParams|clParams|alpha_0.0127161560775.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_124.modelParams|spParams|synPermInactiveDec_0.0734963116738,  4808,  None,  128,  0.0127161560775,  10,  14,  4.15875019424,  3,  None,  124,  0.0734963116738,  9.75453561261,  21.586561947, 
1192,  151747,  completed,  eof,  2014-08-12 14:10:19,  2014-08-12 14:11:35,  76,  modelParams|sensorParams|encoders|hourly_traffic_count:n_272.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.94175441358.modelParams|clParams|alpha_0.05005.modelParams|tpParams|minThreshold_11.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_3.5.modelParams|sensorParams|encoders|_classifierInput|n_275.modelParams|spParams|synPermInactiveDec_0.05015,  4808,  None,  272,  0.05005,  11,  14,  4.94175441358,  3,  3.5,  275,  0.05015,  11.381,  25.1858900593, 
1192,  151758,  completed,  eof,  2014-08-12 14:10:19,  2014-08-12 14:10:58,  39,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.94175441358.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_12.modelParams|tpParams|pamLength_1.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_1.0.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.1,  4808,  None,  22,  0.0001,  9,  12,  4.94175441358,  1,  1.0,  28,  0.1,  17.0230473869,  37.6716105756, 
1192,  151779,  completed,  eof,  2014-08-12 14:10:19,  2014-08-12 14:12:18,  119,  modelParams|sensorParams|encoders|hourly_traffic_count:n_521.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.94175441358.modelParams|clParams|alpha_0.1.modelParams|tpParams|minThreshold_12.modelParams|tpParams|activationThreshold_16.modelParams|tpParams|pamLength_5.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_6.0.modelParams|sensorParams|encoders|_classifierInput|n_521.modelParams|spParams|synPermInactiveDec_0.0003,  4808,  None,  521,  0.1,  12,  16,  4.94175441358,  5,  6.0,  521,  0.0003,  12.01,  26.5778525272, 
1192,  151790,  completed,  eof,  2014-08-12 14:10:19,  2014-08-12 14:11:14,  55,  modelParams|sensorParams|encoders|hourly_traffic_count:n_147.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_3.79175441358.modelParams|clParams|alpha_0.025075.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_13.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|timestamp_dayOfWeek:radius_4.75.modelParams|sensorParams|encoders|_classifierInput|n_151.modelParams|spParams|synPermInactiveDec_0.075075,  4808,  None,  147,  0.025075,  10,  13,  3.79175441358,  2,  4.75,  151,  0.075075,  9.56180434225,  21.1600520985, 
1192,  151791,  completed,  eof,  2014-08-12 14:10:20,  2014-08-12 14:11:02,  42,  modelParams|sensorParams|encoders|hourly_traffic_count:n_93.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.14695351143.modelParams|clParams|alpha_0.0110008776164.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_3.modelParams|sensorParams|encoders|_classifierInput|n_91.modelParams|spParams|synPermInactiveDec_0.0739498515307,  4808,  None,  93,  0.0110008776164,  10,  14,  4.14695351143,  3,  None,  91,  0.0739498515307,  9.41285901468,  20.8304395297, 
1192,  151792,  completed,  eof,  2014-08-12 14:10:21,  2014-08-12 14:10:59,  38,  modelParams|sensorParams|encoders|hourly_traffic_count:n_65.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.16428873093.modelParams|clParams|alpha_0.00487812120339.modelParams|tpParams|minThreshold_9.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_79.modelParams|spParams|synPermInactiveDec_0.0804128053436,  4808,  None,  65,  0.00487812120339,  9,  14,  4.16428873093,  2,  None,  79,  0.0804128053436,  9.30247324074,  20.5861583623, 
1192,  151793,  completed,  eof,  2014-08-12 14:10:47,  2014-08-12 14:11:18,  31,  modelParams|sensorParams|encoders|hourly_traffic_count:n_22.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.03875214588.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_28.modelParams|spParams|synPermInactiveDec_0.0909755633906,  4808,  None,  22,  0.0001,  10,  14,  4.03875214588,  2,  None,  28,  0.0909755633906,  11.4267972458,  25.2872383063, 
1192,  151794,  completed,  eof,  2014-08-12 14:10:52,  2014-08-12 14:11:30,  38,  modelParams|sensorParams|encoders|hourly_traffic_count:n_70.modelParams|sensorParams|encoders|timestamp_timeOfDay:radius_4.19070887049.modelParams|clParams|alpha_0.0001.modelParams|tpParams|minThreshold_10.modelParams|tpParams|activationThreshold_14.modelParams|tpParams|pamLength_2.modelParams|sensorParams|encoders|_classifierInput|n_71.modelParams|spParams|synPermInactiveDec_0.0905535493259,  4808,  None,  70,  0.0001,  10,  14,  4.19070887049,  2,  None,  71,  0.0905535493259,  9.54573558419,  21.1244923081, 
